gene,SRR33374996,SRR33375001,SRR33374995,SRR33374999,SRR33374997,SRR33375000
GLG1,60.901431,61.781412,70.22185999999999,51.327195,53.664013,53.460840000000005
GLI1,0.468304,0.157584,0.42119100000000004,0.375734,0.080405,0.01838
GLI2,1.872596,1.5336349999999999,1.9182299999999999,2.138671,2.5123949999999997,2.248027
GLI3,0.0,0.0,0.0,0.0,0.0,0.0
GLI4,15.212914,11.709571,12.380745000000001,13.351681000000001,17.057767,15.881936
GLIDR,29.50298,34.443469,35.913608,30.656033,26.909416,30.600723
GLIPR1,0.0,0.0,0.0,0.0,0.072543,0.0
GLIPR1-AS1,0.073526,0.363583,0.104786,0.057008,0.036217,0.036417
GLIPR1L1,0.0,0.0,0.0,0.0,0.0,0.0
GLIPR1L2,0.322237,0.16856,0.09963,0.089846,0.131659,0.153854
GLIPR2,15.591142000000001,15.713312,15.563937,9.377266,8.422921,9.349071
GLIS1,0.066513,0.0,0.030374,0.135292,0.017603,0.018066
GLIS2,10.587556,9.040289999999999,9.046772,16.28444,17.148953,17.54306
GLIS2-AS1,1.121323,0.58491,3.161254,1.301611,1.320396,0.826332
GLIS3,0.615,0.39436899999999997,0.55091,0.14272200000000002,0.112408,0.287594
GLIS3-AS1,0.0,0.0,0.0,0.0,0.0,0.0
GLIS3-AS2,0.0,0.0,0.0,0.0,0.0,0.0
GLMN,12.447131,13.670950999999999,16.241419,8.161386,5.7780190000000005,5.294869
GLMP,126.036818,120.58204,122.218053,167.290896,163.886524,173.561736
GLO1,167.274738,179.624312,174.541574,118.606948,108.874838,105.098432
GLOD4,97.748649,100.277964,107.807822,54.849457,53.34217,55.885003
GLOD5,0.0,0.0,0.0,0.0,0.0,0.0
GLP1R,0.370083,0.348351,0.452989,0.279906,0.289042,0.258299
GLP2R,0.0,0.0,0.0,0.0,0.0,0.0
GLRA1,0.0,0.024571,0.0,0.019843,0.0,0.048828
GLRA2,0.0,0.0,0.0,0.0,0.0,0.0
GLRA3,0.2417,0.245771,0.358425,0.542852,0.44942,0.6252420000000001
GLRA4,0.0,0.0,0.0,0.0,0.0,0.0
GLRB,10.422847,10.331651,9.869049,13.313089,11.669052,11.363577000000001
GLRX,27.863649000000002,31.227391,31.224483,5.768293,5.945988,6.852974
GLRX2,28.485014,25.960881,26.326483,19.498953,17.864587,19.984584
GLRX3,122.018306,129.532344,130.829956,66.160013,63.671528,62.617806
GLRX3P2,0.0,0.0,0.0,0.0,0.0,0.0
GLRX5,68.490663,69.224361,66.811019,53.395213,58.78756599999999,56.051703999999994
GLRX5P1,0.154487,0.0,0.0,0.0,0.175007,0.0
GLRX5P2,0.0,0.0,0.0,0.0,0.0,0.0
GLRX5P3,0.0,0.0,0.0,0.0,0.0,0.0
GLRXP1,0.0,0.0,0.0,0.0,0.0,0.0
GLRXP2,0.0,0.0,0.0,0.0,0.0,0.0
GLRXP3,0.0,0.0,0.0,0.0,0.0,0.0
GLS,140.640701,188.865704,150.05649,111.521053,91.864876,74.776513
GLS2,1.264978,0.605508,0.494127,4.518737,2.683065,1.9537520000000002
GLT1D1,0.075136,0.026674,0.138927,0.061541,0.140868,0.040596
GLT6D1,0.0,0.0,0.0,0.0,0.0,0.0
GLT8D1,51.131503,51.079696,57.126406,67.427692,61.139571000000004,51.155354
GLT8D2,0.97863,0.846906,0.363033,0.39087700000000003,0.237132,0.33252200000000004
GLTC1,0.370751,0.312169,0.173806,0.346948,0.319637,0.710108
GLTP,30.774070000000002,28.761882999999997,31.031146,23.867438,22.679788000000002,24.654593
GLTPD2,0.019278,0.019152,0.01728,0.0,0.0,0.0
GLTPP1,0.0,0.0,0.0,0.0,0.0,0.0
GLUD1,84.516821,84.447699,81.277716,114.60139099999999,107.917027,98.674923
GLUD1P2,0.0,0.0,0.0,0.0,0.0,0.0
GLUD1P3,0.0,0.568947,0.0,0.0,1.132995,0.0
GLUD1P4,0.0,0.0,0.0,0.0,0.0,0.0
GLUD1P9,0.0,0.0,0.0,0.0,0.0,0.0
GLUD2,0.0,0.0,0.0,0.0,0.053705,0.016973
GLUL,127.257856,125.15190999999999,126.352861,78.670851,76.922038,81.022611
GLULP3,0.0,0.0,0.0,0.0,0.0,0.0
GLULP4,0.0,0.0,0.0,0.0,0.0,0.0
GLULP5,0.0,0.0,0.0,0.0,0.0,0.0
GLULP6,0.0,0.0,0.0,0.0,0.0,0.0
GLYAT,0.0,0.033665,0.0,0.0,0.0,0.0
GLYATL1,0.294878,0.45096,0.26514899999999997,0.070282,0.055383,0.054326
GLYATL1B,0.0,0.0,0.0,0.0,0.0,0.0
GLYATL1P1,0.0,0.0,0.0,0.0,0.0,0.0
GLYATL1P2,0.0,0.0,0.0,0.0,0.0,0.0
GLYATL1P4,0.0,0.0,0.0,0.0,0.0,0.0
GLYATL2,2.162227,1.9048999999999998,1.831528,0.773714,0.324318,0.374243
GLYATL3,0.0,0.0,0.0,0.0,0.0,0.0
GLYCAM1,0.0,0.0,0.0,0.0,0.0,0.0
GLYCTK,10.460242000000001,9.648582,10.209898,3.627193,4.336359,4.184778
GLYCTK-AS1,0.335794,0.673795,0.10401,0.372474,0.478636,0.240135
GLYR1,71.861834,74.690067,73.110403,47.881085999999996,51.973114,50.693360999999996
GLYR1P1,0.062662,0.064508,0.177251,0.025558,0.032026,0.095421
GM2A,24.062011,23.523,24.096887000000002,25.457925,26.661025,25.51807
GM2AP1,0.0,0.0,0.0,0.0,0.0,0.0
GM2AP2,0.0,0.0,0.0,0.0,0.0,0.0
GMCL1,20.886583,20.943384,21.665243,23.652945000000003,20.96742,20.29362
GMCL1P2,0.0,0.0,0.0,0.0,0.0,0.0
GMCL2,0.122328,0.125511,0.096952,0.235239,0.222443,0.069966
GMDS,7.961552,10.173860999999999,11.906966,9.679293,7.635245,9.405979
GMDS-DT,2.9685639999999998,3.245037,2.642908,3.694635,3.988274,2.3753859999999998
GMEB1,23.476301,25.672195,24.187358,14.293790999999999,11.350175,12.291312
GMEB2,11.498898,11.880234999999999,10.641623000000001,6.744339,6.927675,7.383356
GMFB,47.927702000000004,50.624883,49.287330000000004,37.39635,38.209154,34.985492
GMFBP1,0.0,0.0,0.0,0.0,0.0,0.0
GMFG,0.664027,1.050195,0.051495,0.081386,0.163953,0.107736
GMIP,22.952359,23.809849,19.844973,11.702686,14.375326,13.496975
GML,0.0,0.0,0.0,0.0,0.0,0.0
GMNC,0.0,0.0,0.0,0.0,0.0,0.0
GMNN,143.562441,152.49833800000002,161.85199799999998,69.373611,60.329316,63.227123
GMPPA,29.281053,28.750638,29.628775,28.651455000000002,29.394427,30.358469999999997
GMPPB,22.894697,22.677091,22.009140000000002,9.721109,9.574214,12.439244
GMPR,1.919581,2.899359,1.789508,1.768238,1.9817680000000002,1.949025
GMPR2,93.523735,102.937152,94.502369,117.94275700000001,116.319883,116.25429299999999
GMPS,108.637774,128.70356299999997,113.717465,76.699072,74.148585,68.321468
GMPSP1,0.0,0.0,0.080545,0.0,0.0,0.0
GNA11,67.59370799999999,59.594067,63.62813,42.153405,45.324,45.314238
GNA12,77.229075,77.632361,72.15306,48.997164,45.000983,50.324107
GNA13,58.830214999999995,62.521603,61.417186,42.416427999999996,38.295769,37.420546
GNA13P1,0.0,0.0,0.0,0.0,0.0,0.0
GNA14,0.067079,0.135359,0.085761,0.141779,0.056554,0.316456
GNA14-AS1,0.0,0.0,0.0,0.0,0.0,0.0
GNA15,0.0,0.01549,0.0,0.0,0.0,0.0
GNA15-DT,0.0,0.0,0.0,0.0,0.0,0.0
GNAI1,49.663283,52.033043,53.076176,39.891995,36.25452,36.145646
GNAI2,112.89537700000001,106.62283699999999,111.82832200000001,90.056517,97.745687,104.625154
GNAI2P1,0.0,0.0,0.0,0.0,0.0,0.0
GNAI2P2,0.0,0.0,0.0,0.0,0.0,0.0
GNAI3,32.992725,37.215018,34.901019,24.124196,23.1727,22.379752
GNAL,0.07374,0.16485400000000003,0.127484,0.055771,0.013026,0.055064
GNAO1,84.495812,83.223225,89.79436799999999,83.408656,90.766244,91.02648099999999
GNAO1-DT,4.35409,4.439382,3.966328,4.372142,4.275366,3.394941
GNAQ,41.004804,44.098442000000006,40.300736,36.95906,37.298903,39.376462000000004
GNAQP1,0.767534,0.386281,0.610637,0.400599,0.315641,0.242462
GNAS,1345.907564,1307.148687,1325.6493,3719.402802,3759.921877,4001.2671720000003
GNAS-AS1,1.976123,1.53331,1.909766,1.763395,1.511665,2.211633
GNAT1,0.0,0.0,0.011038,0.0,0.0,0.0
GNAT2,0.29334899999999997,0.211049,0.303559,0.070721,0.068839,0.103033
GNAT3,0.0,0.0,0.0,0.0,0.0,0.0
GNAZ,32.390473,31.523232999999998,33.683296999999996,26.396568,26.706732,28.401016
GNB1,785.412366,787.271789,781.6505860000001,328.934012,333.50783,334.978567
GNB1-DT,0.771415,0.179188,0.757672,1.984102,2.2403589999999998,1.718706
GNB1L,6.308638,4.918119000000001,5.674784,4.392404,5.256792,5.047647
GNB2,476.00304900000003,439.366276,439.600003,374.382219,374.155207,411.957258
GNB3,12.967206,9.429982,9.530041,6.959406,7.157058,8.132633
GNB4,32.496216000000004,34.94502,32.675850000000004,14.848481000000001,13.863793000000001,14.239090000000001
GNB5,17.124942,17.329813,16.589888000000002,17.972618999999998,19.110971,17.142403
GNE,27.256472000000002,25.649532999999998,25.007645,21.954149,20.182689,21.446465
GNG10,53.855318,60.074299,61.608968,27.700527,26.559753,26.121432
GNG10P1,0.0,0.0,0.0,0.0,0.0,0.0
GNG11,86.55983,111.290506,108.659154,22.427126,20.773409,19.871056
GNG12,29.225008,33.054272,30.836789,29.427023000000002,29.896356,29.275429000000003
GNG12-AS1,0.844885,0.795976,0.71762,1.22381,1.6914770000000001,2.466315
GNG13,0.082299,0.083047,0.0,0.541943,0.087884,0.363108
GNG14,0.0,0.498169,0.0,0.0,0.0,0.0
GNG2,60.862684,72.350124,71.378364,108.02786,86.402677,87.149915
GNG3,3.682887,3.688542,2.810297,3.215633,2.693201,2.599916
GNG4,685.681601,682.067894,679.90034,422.69212,406.177047,417.200042
GNG5,184.77373,161.878318,245.18438799999998,128.80774100000002,108.897063,108.628086
GNG5B,0.0,0.0,0.111472,0.098093,0.0,0.0
GNG5P1,0.0,0.0,0.0,0.0,0.0,0.0
GNG5P3,0.0,0.0,0.0,0.0,0.0,0.0
GNG5P5,0.0,0.0,0.0,0.0,0.0,0.0
GNG7,8.710021,7.880255999999999,8.350777,11.685464,11.73734,13.170161
GNG8,82.22799099999999,77.98758,75.672612,22.176579,23.311796,28.467891
GNGT1,0.341492,0.858062,0.091539,0.145938,0.060663,0.046047
GNGT2,0.0,0.0,0.0,0.0,0.0,0.0
GNL1,109.91843700000001,106.39630299999999,120.140706,80.407182,87.728112,87.73338000000001
GNL2,101.56149100000002,121.79712,90.044675,81.021255,71.962694,65.542178
GNL2P1,0.0,0.0,0.0,0.0,0.0,0.0
GNL3,153.9461,160.35043000000002,163.26879200000002,134.527061,126.579768,118.39964099999999
GNL3L,32.317228,29.907869,30.418467000000003,24.810947,23.439318,22.598995
GNL3LP1,0.0,0.0,0.0,0.0,0.0,0.0
GNLY,0.236045,0.240687,0.221455,0.0,0.089064,0.061572
GNMT,0.860632,0.546481,0.558829,0.606961,0.920372,0.687827
GNPAT,85.501143,92.353631,94.516364,37.581151,37.44791,34.860186
GNPATP,0.0,0.0,0.0,0.0,0.0,0.0
GNPDA1,67.21746,62.156279000000005,64.185843,65.57397,67.131308,65.360991
GNPDA2,15.166907,15.716923999999999,15.460576,12.037849,11.214482,9.898194
GNPNAT1,39.566326000000004,47.033124,42.610905,32.384819,28.405591,24.665759
GNPTAB,17.884636,17.707397,18.229861,16.627377,16.543857,14.954636
GNPTG,19.803045,17.673112,19.309526,30.841192,27.115119,31.422358
GNRH1,1.1583640000000002,1.244529,1.569189,1.019749,0.848063,0.821259
GNRH2,0.791519,1.099663,0.293313,0.24637,0.158822,0.161787
GNRHR,0.0,0.045234,0.0,0.0,0.0,0.0
GNRHR2,3.744903,4.040908,3.545691,3.495722,2.718751,5.345289999999999
GNRHR2P1,3.416258,3.514582,2.52178,2.336883,3.192808,0.0
GNS,51.134651,52.073131,51.185938,47.472882,49.245382000000006,46.302034
GOLGA1,22.392272,21.721148,20.268354,26.427826,20.83146,23.550743
GOLGA2,59.42303,58.159355000000005,60.840311,65.11733699999999,63.476779,61.32356
GOLGA2P1,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P10,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P11,0.0,0.0,0.0,0.028275,0.0,0.0
GOLGA2P2Y,0.0,0.070227,0.063408,0.0,0.0,0.0
GOLGA2P3Y,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P4,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P5,0.144308,0.518749,0.424074,0.308123,0.147638,0.257041
GOLGA2P6,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P7,2.993643,0.0,3.649604,0.0,1.404056,0.7285
GOLGA2P8,0.114156,0.582167,0.464763,0.0,0.0,0.0
GOLGA2P9,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA3,30.381227,28.511294,32.492202,24.561189,22.52274,23.944369000000002
GOLGA4,53.44935100000001,38.977264,37.125672,29.941429,41.163855999999996,45.672388
GOLGA4-AS1,0.191352,0.239745,0.231005,0.366594,0.368777,0.355285
GOLGA5,23.233428,26.173001,21.915156,28.318942,26.028498,23.876133
GOLGA5P1,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6A,0.016526,0.0,0.072751,0.0,0.0,0.102209
GOLGA6B,0.0,0.013695,0.016139,0.10446,0.092975,0.0
GOLGA6C,0.0,0.048066,0.0,0.0,0.024244,0.0
GOLGA6D,0.0,0.0,0.0,0.0,0.0,0.069058
GOLGA6EP,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6FP,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6GP,0.219095,0.1507,0.0,0.103793,0.541584,0.265162
GOLGA6L1,0.0,0.0,0.102,0.16366,0.179093,0.0
GOLGA6L10,0.021971,0.146749,0.07448,0.018325,0.15185,0.126631
GOLGA6L11P,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L16P,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L17P,0.460145,0.316696,0.208944,0.05615,0.0,0.159579
GOLGA6L2,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L22,0.0,0.246185,0.0,0.0,0.0,0.109254
GOLGA6L23P,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L24,0.0,0.0,0.020535,0.0,0.0,0.0
GOLGA6L25,0.0,0.112611,0.096024,0.0,0.171475,0.0
GOLGA6L26,0.161641,0.0,0.105413,0.0,0.0,0.046092
GOLGA6L3P,0.324032,0.0,0.278628,0.401977,0.375148,0.179975
GOLGA6L4,0.648673,0.95814,0.699719,0.9234020000000001,0.253636,0.142251
GOLGA6L5P,2.656293,3.258682,3.003171,2.805855,2.64922,2.123698
GOLGA6L6,0.0,0.019152,0.017822,0.0,0.0,0.0
GOLGA6L7,0.037266,0.0,0.035483,0.0,0.116614,0.0
GOLGA6L9,8.618393,9.414419,8.45298,4.901916,4.912037,3.986702
GOLGA6L9-AS1,8.947237,8.123648,9.909356,6.177299,6.843711,8.298799
GOLGA7,70.939211,75.464315,74.421771,76.510333,64.00100400000001,69.709462
GOLGA7B,7.881437,6.808753,7.561675999999999,3.322365,3.190495,3.253732
GOLGA7B-DT,0.155511,0.414999,0.690018,0.737094,0.9189849999999999,0.7983419999999999
GOLGA8A,12.829543999999999,15.875725,13.714748,23.483075,16.432507,21.159667
GOLGA8B,12.829817,10.785571,13.350513,18.143703,25.484147,16.145170999999998
GOLGA8CP,0.019516,0.0,0.0,0.029393,0.0,0.009859
GOLGA8DP,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8EP,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8F,0.0,0.0,0.199901,0.0,0.0,0.0
GOLGA8G,0.113881,0.033807,0.008096,0.036138,0.0,0.094732
GOLGA8H,1.040957,1.325949,1.018928,0.498819,0.484047,0.454594
GOLGA8IP,0.920817,0.692313,0.20805300000000002,0.196623,0.292258,0.091694
GOLGA8J,0.269919,0.295367,0.195939,0.16662,0.034294,0.130748
GOLGA8K,0.790038,0.17469,0.8716649999999999,0.5112140000000001,0.149229,0.167609
GOLGA8M,1.415126,1.410018,0.564737,1.587269,2.6807030000000003,0.73136
GOLGA8N,1.9156840000000002,4.2478180000000005,1.525077,4.213639000000001,3.563586,0.9894620000000001
GOLGA8O,1.793285,1.343758,2.2034450000000003,2.1687089999999998,1.9557200000000001,2.292943
GOLGA8Q,0.996226,0.967563,0.653577,0.439804,0.0,1.384027
GOLGA8R,0.945724,1.096166,1.230599,0.9847840000000001,0.762778,0.759809
GOLGA8S,0.011453,0.031186,0.050506,0.040821,0.0,0.0
GOLGA8T,0.606598,0.65811,2.6913169999999997,0.174662,0.406372,0.080526
GOLGA8UP,0.034792,0.044391,0.031985,0.053445,0.0,0.033154
GOLGA8VP,0.0,0.0,0.0,0.0,0.0,0.0
GOLGB1,30.927938,34.294053,32.196399,29.122038,28.666058,25.136076
GOLIM4,76.886604,83.600518,75.885591,72.802922,73.31760700000001,74.63300100000001
GOLM1,127.513609,132.148639,130.67683,90.334397,82.57691,92.490764
GOLM2,84.202269,100.07032,90.127606,86.944598,92.006765,81.629216
GOLM2P1,0.029981,0.0,0.0,0.0,0.0,0.0
GOLPH3,33.518305,34.835368,33.930937,27.853774,26.087617,25.026288
GOLPH3-DT,1.114515,1.25234,0.782973,0.653785,0.770806,0.649759
GOLPH3L,25.080849,22.682211000000002,20.183541,18.85662,17.963672000000003,17.814262
GOLT1A,0.854729,0.991155,1.292761,1.560801,1.6661510000000002,2.42956
GOLT1B,21.207972,24.770637,26.815275,24.538891,27.139507000000002,20.908777
GON4L,51.811702999999994,56.034746,55.567249,33.184188,33.743366,31.723639
GON7,17.971163,17.688614,17.092192,16.255142,13.842979,16.061543999999998
GOPC,21.346078,23.932132,22.571481,17.311688,16.886832,16.170351
GORAB,7.290098,8.683592,7.898404,5.470529,6.473447,5.1806600000000005
GORAB-AS1,0.407501,0.0,0.02068,0.097001,0.0,0.0
GORASP1,33.556307,32.989773,34.924663,21.390391,22.077502,22.065874
GORASP2,74.085279,73.540018,79.162497,62.904812,55.59301,56.370985
GOSR1,44.754756,44.586353,43.700867,32.816372,29.200296,28.473978
GOSR2,87.567141,85.667324,84.713826,62.995721,61.568788,67.70245200000001
GOSR2-DT,0.8412109999999999,0.437111,0.318751,0.183245,0.065653,0.0
GOT1,50.419693,45.289272000000004,47.934959,31.907909,34.000359,32.564019
GOT1-DT,1.516457,2.225016,1.524244,2.10074,1.361506,1.227106
GOT1L1,0.0,0.0,0.0,0.0,0.0,0.0
GOT2,170.767427,174.115319,170.668971,132.356203,135.87565999999998,140.432893
GOT2P1,0.0,0.0,0.0,0.0,0.0,0.0
GOT2P2,0.699488,0.559192,0.363517,0.318108,0.65026,0.420333
GOT2P3,0.354075,0.698916,0.47241,0.201339,0.20757,0.162424
GOT2P5,0.0,0.0,0.0,0.0,0.0,0.0
GOT2P6,0.0,0.0,0.0,0.0,0.0,0.0
GOT2P7,0.0,0.0,0.0,0.0,0.0,0.0
GP1BA,0.0,0.042223,0.0,0.0,0.0,0.0
GP1BB,13.170378,9.589561,8.822614,10.442192,11.22712,10.424336
GP2,0.057162,0.047532,0.054121,0.071434,0.032403,0.117118
GP5,0.0,0.011607,0.0,0.009164,0.011699,0.011814
GP6,0.056472,0.142372,0.016976,0.136604,0.037799,0.039301
GP6-AS1,0.577384,0.413835,1.277799,0.41871400000000003,0.42769100000000004,0.181339
GP9,0.0,0.0,0.0,0.0,0.0,0.0
GPA33,0.0,0.0,0.0,0.0,0.0,0.0
GPAA1,75.231507,67.216701,75.77360999999999,79.332481,84.786174,97.388642
GPAA1P1,0.0,0.0,0.0,0.0,0.0,0.0
GPAA1P2,0.0,0.0,0.0,0.0,0.0,0.0
GPALPP1,21.762636999999998,22.789140000000003,20.840952,21.028936,20.720360000000003,21.732685
GPAM,41.655787000000004,42.216564000000005,47.924677,18.517761,15.657159,15.458309999999999
GPANK1,29.951605,27.95468,32.774879,24.42724,28.175275,31.096468
GPAT2,0.0,0.0,0.042873,0.0,0.083071,0.028068
GPAT2P1,0.0,0.0,0.0,0.0,0.0,0.0
GPAT2P2,0.0,0.0,0.0,0.0,0.185786,0.0
GPAT3,0.0,0.0,0.0,0.0,0.0,0.0
GPAT4,100.449354,108.913036,106.18704699999999,62.973245,64.287947,62.562435
GPAT4-AS1,0.04926,0.100995,0.046016,0.009669,0.012305,0.012299
GPATCH1,9.798484000000002,10.764723,10.760577,6.642009000000001,6.032978,5.5882700000000005
GPATCH11,29.696013999999998,38.304367,35.175382,20.059287,19.341119999999997,18.181961
GPATCH11P1,0.0,0.0,0.0,0.0,0.0,0.0
GPATCH2,17.946968,20.343524000000002,21.022682,20.045028,19.067395,17.456872
GPATCH2L,21.705873,23.917863,22.481123,15.304995,16.238423,16.211977
GPATCH3,12.307948,12.672241999999999,12.569173000000001,6.942392,9.018519,8.078177
GPATCH4,252.381295,270.998914,261.124073,155.105851,155.577611,149.26429399999998
GPATCH8,29.396646,31.637295,29.662543000000003,20.597932,19.264506,18.43996
GPBAR1,3.041023,2.2646300000000004,1.497525,1.771783,1.893004,3.053919
GPBP1,61.457795000000004,63.294349,65.357191,44.645798,40.968633,36.352396999999996
GPBP1L1,63.277734,62.721727,60.652662,55.823909,57.933489,62.646658
GPC1,23.034657000000003,21.663198,17.064956,11.461839999999999,15.899186,15.217053
GPC1-AS1,0.048297,0.887856,0.176957,0.039051,0.12311,0.072808
GPC2,59.54506,53.290737,50.013082000000004,33.498504000000004,34.835949,35.295626
GPC3,6.873812,6.960063,6.547967,12.243819,10.687462,12.551417
GPC3-AS1,0.0,0.0,0.0,0.0,0.0,0.0
GPC4,0.360814,0.377703,0.177934,0.555314,0.534487,0.197685
GPC5,0.563438,0.545075,0.435729,0.343071,0.145659,0.178389
GPC5-AS1,0.0,0.0,0.0,0.0,0.0,0.0
GPC5-AS2,0.0,0.0,0.0,0.0,0.0,0.0
GPC5-IT1,0.0,0.0,0.0,0.0,0.0,0.0
GPC6,7.968797,8.296843,8.05584,9.024876,8.247269,8.862514
GPC6-AS1,0.0,0.0,0.0,0.0,0.0,0.0
GPC6-AS2,0.0,0.0,0.0,0.0,0.0,0.0
GPCPD1,5.5821629999999995,7.7710159999999995,7.261256,8.303782,7.179431,6.917289
GPCPD1P1,0.0,0.0,0.0,0.0,0.0,0.0
GPD1,0.348434,0.484788,0.6588379999999999,0.142356,0.7273270000000001,0.7651479999999999
GPD1L,19.520627,17.917716000000002,18.168877000000002,16.337684,14.838303,15.842202999999998
GPD2,28.102973,29.384321,19.520202,7.248585,9.189903000000001,8.708760999999999
GPER1,3.592832,3.2680759999999998,2.930428,1.598841,2.142373,1.900976
GPHA2,0.0,0.0,0.0,0.0,0.0,0.0
GPHB5,0.0,0.0,0.0,0.0,0.0,0.0
GPHN,16.018678,15.848162,29.101304,14.555144,13.868106999999998,16.366954
GPI,324.968326,288.732035,303.475477,271.954766,290.539713,314.294831
GPIHBP1,0.0,0.0,0.025733,0.0,0.085973,0.0
GPKOW,36.662092,35.021542,36.114301,26.748073,27.480057,29.399053
GPLD1,3.6817210000000005,4.481712,4.963989,3.5524690000000003,3.453389,3.78641
GPM6A,0.0,0.105127,0.207112,0.01807,0.0,0.0
GPM6A-DT,0.0,0.0,0.0,0.0,0.0,0.0
GPM6B,8.539945,6.308325,7.892344,13.121347,14.363914000000001,17.603078
GPM6BP1,0.0,0.0,0.0,0.0,0.0,0.0
GPM6BP3,0.0,0.0,0.0,0.0,0.0,0.0
GPN1,71.115679,66.194059,72.54519400000001,51.116255,50.550050999999996,51.215276
GPN2,24.771607,30.004283,28.070683000000002,26.188549,27.428922,29.062321999999998
GPN3,39.172757000000004,45.239556,45.296822999999996,35.945005,31.684746,29.492037
GPN3P1,0.0,0.0,0.0,0.0,0.0,0.0
GPNMB,0.494598,0.248075,0.479175,0.90496,0.8386589999999999,0.293486
GPR101,0.0,0.0,0.0,0.0,0.0,0.0
GPR107,37.333335,40.082671,38.718391,23.440466999999998,23.165847000000003,22.098405000000003
GPR108,38.611341,34.329732,35.158433,34.700593,35.937635,36.258322
GPR119,0.054435,0.073726,0.10916500000000001,0.0,0.010933,0.0
GPR12,0.034904,0.010001,0.008063,0.013488,0.0,0.0
GPR132,0.071365,0.0,0.010305,0.169525,0.187371,0.083781
GPR135,1.623391,1.991161,1.819765,1.395956,1.29152,1.288397
GPR137,48.813463999999996,44.406109,44.128625,36.60888,43.185029,47.268274
GPR137B,9.703242,12.463848,8.414995,14.710652,15.542028,12.88503
GPR137C,9.301857,12.821568,12.667639999999999,6.975325000000001,5.945179,5.8359440000000005
GPR139,0.0,0.0,0.0,0.117368,0.186088,0.139918
GPR141,0.070314,0.043268,0.056197,0.053829,0.054911,0.06635
GPR141BP,0.0,0.0,0.0,0.0,0.0,0.0
GPR142,0.0,0.0,0.0,0.0,0.0,0.0
GPR143,0.0,0.060573,0.335286,0.095949,0.439684,0.0
GPR143YP,0.0,0.0,0.0,0.0,0.0,0.0
GPR146,1.0643660000000001,1.4727709999999998,0.8596600000000001,6.021327,5.249454,5.253492
GPR148,0.0,0.123469,0.0,0.0,0.062333,0.0
GPR149,0.0,0.009672,0.035081,0.007343,0.0,0.009724
GPR15,0.0,0.0,0.0,0.0,0.0,0.0
GPR150,0.217125,0.26253,0.104908,0.195216,0.162203,0.184837
GPR151,0.0,0.0,0.0,0.0,0.0,0.0
GPR152,0.0,0.0,0.0,0.0,0.0,0.0
GPR153,14.759122,12.334114,14.739346,23.859479,27.021425,27.670135
GPR155,4.119582,4.690887,4.079670999999999,14.576253,18.832948000000002,16.626427
GPR155-DT,3.214465,2.393103,3.108357,4.909376,3.541149,3.188313
GPR156,2.041709,1.798646,1.9050719999999999,2.096645,1.358752,1.786149
GPR157,6.157678,5.350139,4.354159,6.967567,5.864516,6.382206
GPR158,0.730895,0.686168,0.803919,1.2435710000000002,0.9332600000000001,1.222765
GPR158-AS1,0.653009,0.0,0.587977,1.2961260000000001,1.84562,1.13997
GPR15LG,0.0,0.0,0.0,0.0,0.0,0.0
GPR160,0.639287,0.960445,0.330063,0.184694,0.498195,0.113982
GPR160P1,0.0,0.458763,0.091515,0.076403,0.51096,0.0
GPR160P2,0.03775,0.116756,0.0,0.0,0.0,0.037948
GPR161,32.831920000000004,34.180154,32.5627,13.041345,12.57232,13.794738
GPR162,21.366577999999997,18.02762,19.710678,23.173544,26.089173,33.030848
GPR166P,0.0,0.0,0.0,0.0,0.0,0.0
GPR17,0.0,0.0,0.0,0.0,0.0,0.0
GPR171,0.0,0.0,0.0,0.0,0.0,0.0
GPR173,10.752863,11.516902,10.380624,17.49593,13.581095999999999,15.983871999999998
GPR174,0.00857,0.0,0.016083,0.0,0.0,0.0
GPR176,14.71659,14.527656,14.283152,27.293715,26.471818,30.908649999999998
GPR176-DT,0.184353,0.140813,0.462443,0.170589,0.125878,0.348539
GPR179,0.036825,0.291992,1.041215,0.106522,0.082337,0.03742
GPR18,0.0,0.0,0.0,0.0,0.0,0.0
GPR180,6.010335,6.940265,6.636728,4.034722,3.517559,3.081864
GPR182,0.0,0.0,0.0,0.0,0.0,0.01612
GPR183,0.0,0.0,0.0,0.0,0.0,0.0
GPR19,5.192189,7.053547,7.2860819999999995,5.966026,5.989747,6.45531
GPR199P,0.256607,0.601592,0.394436,0.503294,0.381212,0.219689
GPR20,0.0,0.0,0.0,0.0,0.0,0.0
