gene,SRR33374996,SRR33375001,SRR33374995,SRR33374999,SRR33374997,SRR33375000
ENSG00000276185,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276188,1.0,3.0,2.0,6.0,0.0,1.0
ENSG00000276189,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276204,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276205,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276206,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276208,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276214,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276216,18.287,15.516,7.914,11.54,4.0,8.0
ENSG00000276223,5.0,6.0,1.0,2.0,0.0,0.0
ENSG00000276225,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276232,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000276233,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276241,0.0,0.0,3.0,2.0,0.0,0.0
ENSG00000276248,46.946,83.268,84.519,70.305,29.555,47.667
ENSG00000276259,16.011,25.487,28.744,9.041,8.045,12.612
ENSG00000276261,4.0,7.0,3.0,4.0,5.0,4.0
ENSG00000276266,28.89,41.83,35.069,39.408,23.206,37.253
ENSG00000276272,10.0,16.0,14.0,0.0,1.0,0.0
ENSG00000276277,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276282,2.0,0.0,0.0,0.0,0.0,1.0
ENSG00000276289,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276292,1.0,1.038,1.0,1.017,2.0,2.0
ENSG00000276294,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276298,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276302,8.228,1.388,5.502,0.0,0.0,3.848
ENSG00000276304,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276308,1.978,5.847,4.266,1.07,8.0,2.427
ENSG00000276317,5.0,7.0,4.0,6.0,14.0,21.0
ENSG00000276332,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276334,39.0,70.0,75.991,50.0,33.0,36.0
ENSG00000276337,10.019,7.004,2.0,2.724,1.0,1.0
ENSG00000276362,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276375,1.81,4.049,6.081,10.273,0.0,4.92
ENSG00000276384,10.0,12.0,14.0,7.0,7.0,7.0
ENSG00000276385,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276388,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276390,6.0,1.0,7.0,9.0,4.0,0.0
ENSG00000276391,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000276393,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276398,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276403,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276406,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276407,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276408,8.0,10.0,5.0,10.0,18.0,2.0
ENSG00000276411,0.0,0.0,3.0,0.0,0.0,0.0
ENSG00000276412,1.0,0.0,2.0,0.0,0.0,0.0
ENSG00000276413,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276417,6.0,4.0,13.0,5.0,8.0,1.0
ENSG00000276418,0.0,9.509,3.953,3.156,0.0,3.763
ENSG00000276422,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000276426,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276428,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276431,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276434,0.0,4.0,12.0,3.0,3.0,0.0
ENSG00000276436,0.0,0.0,1.0,0.0,1.0,1.0
ENSG00000276445,12.0,3.0,6.0,12.0,6.0,3.0
ENSG00000276449,50.823,52.0,67.0,47.0,40.0,33.0
ENSG00000276454,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276460,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276467,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276470,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276473,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276474,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276478,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276486,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276487,0.0,0.0,1.0,1.0,0.0,0.0
ENSG00000276488,3.0,0.0,6.0,0.0,0.0,0.0
ENSG00000276490,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276494,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276496,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276502,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276505,2.0,5.0,1.0,0.0,1.0,1.0
ENSG00000276507,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276508,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276509,18.191,34.288,15.307,11.461,12.0,17.0
ENSG00000276514,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276517,22.057,24.315,38.22,13.638,5.988,14.56
ENSG00000276519,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276520,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276521,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276523,5.0,1.0,0.0,2.0,0.0,0.0
ENSG00000276527,4.0,4.0,5.0,1.0,0.0,0.0
ENSG00000276528,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276529,186.571,190.0,227.005,91.0,73.0,87.0
ENSG00000276530,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276533,1.0,0.0,2.0,1.0,1.0,0.0
ENSG00000276535,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276538,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276542,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276548,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276556,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276563,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276564,8.0,10.0,11.0,10.0,15.0,9.0
ENSG00000276569,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276570,203.648,195.15,217.742,185.253,110.028,77.383
ENSG00000276571,6.0,14.0,18.0,19.0,5.0,11.0
ENSG00000276573,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276578,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276586,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276593,2.0,1.0,1.0,1.0,0.0,0.0
ENSG00000276603,18.0,12.0,22.0,4.0,1.0,2.0
ENSG00000276605,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276609,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276620,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276623,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276627,1.0,2.0,0.0,0.0,0.0,2.0
ENSG00000276632,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276633,1.0,4.0,5.0,1.0,1.0,0.0
ENSG00000276637,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276638,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276642,0.0,0.0,0.0,1.909,0.0,0.0
ENSG00000276643,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276650,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276651,0.0,3.0,1.0,2.0,2.0,1.0
ENSG00000276663,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276664,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276667,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276668,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276670,0.0,0.0,0.0,1.0,0.0,1.0
ENSG00000276672,161.426,169.716,195.867,66.065,54.891,55.788
ENSG00000276673,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276675,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276678,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276680,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276685,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276687,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276688,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276689,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276690,0.0,0.0,0.987,0.0,0.0,0.0
ENSG00000276691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276693,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276698,12.003,23.0,22.956,10.904,10.0,27.0
ENSG00000276702,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276704,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276706,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276707,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276721,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276722,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276724,31.0,62.0,49.0,38.0,36.0,24.0
ENSG00000276727,0.0,4.0,4.0,0.0,0.0,0.0
ENSG00000276728,42.0,29.091,31.0,28.0,26.0,20.0
ENSG00000276730,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276738,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276740,6.0,18.0,16.0,49.0,36.0,60.0
ENSG00000276742,6.0,16.0,6.0,11.0,8.0,5.0
ENSG00000276744,14.0,9.0,8.0,0.0,4.0,5.0
ENSG00000276754,1.0,1.0,2.0,0.0,1.0,0.0
ENSG00000276755,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276758,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276763,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276768,0.0,2.0,1.0,1.0,2.0,0.0
ENSG00000276771,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276772,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000276784,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276786,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276791,51.0,36.0,42.0,31.0,24.0,26.0
ENSG00000276805,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276807,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276809,0.0,3.0,2.0,0.0,0.0,0.0
ENSG00000276810,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276822,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276828,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276829,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276831,3.0,0.0,4.624,1.0,3.0,3.0
ENSG00000276841,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276842,0.0,0.0,1.0,3.0,0.0,0.0
ENSG00000276845,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276846,37.0,13.0,53.0,35.0,16.0,30.0
ENSG00000276850,2.092,2.0,3.0,1.072,0.0,0.0
ENSG00000276851,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000276853,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000276855,39.177,41.984,43.435,87.422,46.889,52.0
ENSG00000276859,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276863,3.0,2.0,7.0,6.0,8.0,7.0
ENSG00000276868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276873,1.979,0.0,0.0,0.0,0.0,0.0
ENSG00000276874,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276884,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276888,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276892,0.0,0.0,4.0,0.0,0.0,0.0
ENSG00000276897,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276898,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276900,49.135,34.002,50.071,71.0,61.0,61.006
ENSG00000276916,2.0,9.0,7.0,6.0,3.0,2.0
ENSG00000276919,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276928,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276929,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276931,33.014,26.0,37.0,21.0,26.0,14.0
ENSG00000276934,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276945,6.0,8.0,2.0,6.0,6.0,4.0
ENSG00000276949,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276951,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276952,13.0,12.0,19.0,8.0,3.0,9.0
ENSG00000276957,3.0,5.0,2.0,6.0,4.0,2.0
ENSG00000276958,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000276960,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276963,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276965,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276968,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276972,5.11,8.525,1.065,0.0,1.568,4.309
ENSG00000276980,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276984,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000276991,0.0,0.0,0.0,22.936,0.0,0.0
ENSG00000276992,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276993,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276997,25.879,33.069,40.336999999999996,45.582,26.977,39.131
ENSG00000277003,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277007,3.27,13.224,5.0,15.0,7.801,3.26
ENSG00000277011,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000277017,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277020,4.0,3.0,0.0,5.0,2.0,0.0
ENSG00000277022,3.745,4.004,1.0,6.465,1.0,0.0
ENSG00000277024,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277035,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277040,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277041,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277047,2.0,1.0,0.0,0.0,0.0,1.0
ENSG00000277056,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277066,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277067,92.631,90.364,255.63,31.776000000000003,15.708,108.428
ENSG00000277081,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277087,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277095,1.0,0.0,2.552,0.0,0.0,0.0
ENSG00000277096,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277099,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000277103,7.035,15.03,15.085,9.788,9.374,16.768
ENSG00000277109,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277117,0.0,2.095,0.0,0.0,0.0,0.0
ENSG00000277119,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277124,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277128,0.0,1.0,1.0,1.0,1.0,2.0
ENSG00000277129,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277130,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277133,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277135,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277144,2.0,0.0,2.0,0.0,3.0,1.0
ENSG00000277146,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277151,6.0,9.0,5.0,11.0,4.0,7.0
ENSG00000277152,10.0,6.0,1.0,4.0,4.0,4.0
ENSG00000277159,49.596,73.951,75.814,40.803,45.345,19.422
ENSG00000277162,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277170,1.0,1.0,4.0,1.0,0.0,3.0
ENSG00000277171,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277173,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000277174,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277182,90.0,87.0,103.0,95.0,76.0,106.0
ENSG00000277186,6.0,2.0,9.0,3.0,3.0,1.0
ENSG00000277188,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277191,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277206,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277210,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277211,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277214,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277217,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277218,2.0,0.0,1.0,3.0,2.0,6.0
ENSG00000277223,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277227,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277228,0.0,1.0,0.0,0.0,1.039,0.0
ENSG00000277229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277235,3.0,2.0,0.0,2.0,1.0,3.0
ENSG00000277245,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000277246,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000277247,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277252,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277269,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277270,9.892,16.733,9.685,7.01,5.3309999999999995,4.0
ENSG00000277277,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277287,46.804,50.038,55.174,79.438,76.02,59.665
ENSG00000277289,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277290,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277299,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277301,16.338,12.804,6.456,7.88,10.136,8.002
ENSG00000277304,5.217,5.39,4.739,2.712,3.989,0.0
ENSG00000277306,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277310,0.0,0.0,5.0,0.0,0.0,0.0
ENSG00000277311,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277319,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277320,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277324,0.0,3.006,7.0,2.0,1.001,0.0
ENSG00000277332,6.0,9.0,6.0,3.0,12.0,4.0
ENSG00000277340,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277342,0.0,3.0,7.0,3.0,0.0,0.0
ENSG00000277350,3.0,0.0,0.0,0.0,4.0,0.0
ENSG00000277351,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000277358,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277368,7.0,6.0,7.0,9.0,5.0,13.0
ENSG00000277369,6.008,6.735,13.018,12.0,5.008,7.001
ENSG00000277373,0.0,0.0,0.0,0.0,0.0,2.0
ENSG00000277382,3.0,5.0,4.0,6.0,0.0,1.0
ENSG00000277386,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000277397,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277408,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277412,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277413,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277425,3.0,4.178,2.0,7.0,6.0,2.0
ENSG00000277426,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277435,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277437,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277440,1.057,5.0,0.0,2.303,0.0,0.0
ENSG00000277444,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277447,0.0,0.0,0.0,0.0,1.004,3.011
ENSG00000277450,9.0,12.0,11.0,4.0,1.0,2.0
ENSG00000277453,0.0,4.0,3.0,0.0,3.0,0.0
ENSG00000277458,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277459,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277460,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277463,2.0,0.0,1.0,1.0,0.0,1.0
ENSG00000277465,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277466,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277468,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277469,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277476,412.0,438.0,447.0,295.0,257.0,299.0
ENSG00000277479,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277482,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277490,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277491,2.0,7.0,4.0,1.0,4.0,0.0
ENSG00000277492,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277493,1.0,3.0,3.0,6.0,2.0,1.0
ENSG00000277498,0.0,0.0,0.0,2.0,0.0,0.0
ENSG00000277499,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277500,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277502,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277504,8.0,2.0,9.0,5.0,5.0,0.0
ENSG00000277509,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277511,32.82,39.351,32.909,35.224000000000004,24.106,13.998000000000001
ENSG00000277513,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277516,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277524,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277532,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277534,158.0,159.0,163.0,122.0,81.0,51.0
ENSG00000277542,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277543,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277544,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277545,0.0,2.0,0.0,0.0,0.0,2.001
ENSG00000277548,1.0,1.0,0.0,1.0,0.0,8.0
ENSG00000277549,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277550,0.0,4.001,1.0,1.0,0.0,1.987
ENSG00000277553,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277558,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277562,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277563,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277565,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277566,0.0,3.0,0.0,0.0,5.0,4.0
ENSG00000277568,1.0,0.0,1.0,0.0,0.0,2.0
ENSG00000277572,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277575,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000277576,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277577,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277579,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277581,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000277583,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277587,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277589,2.0,3.0,3.0,2.0,4.0,0.0
ENSG00000277595,1.0,2.0,2.0,0.0,1.0,1.0
ENSG00000277597,9.0,3.0,6.0,2.0,4.0,7.0
ENSG00000277598,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277599,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277602,2.0,2.0,4.0,4.0,0.0,1.0
ENSG00000277608,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277611,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277618,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277619,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277621,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277640,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277646,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277647,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277651,0.0,1.0,0.0,6.0,0.0,0.0
ENSG00000277653,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277654,0.0,0.0,0.0,2.005,0.0,2.006
ENSG00000277655,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277662,3.0,3.0,11.0,3.0,6.0,1.0
ENSG00000277670,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277672,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000277673,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277675,3.6399999999999997,10.079,1.133,1.71,1.131,3.695
ENSG00000277684,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277687,0.0,5.0,2.0,6.0,1.0,3.0
ENSG00000277688,6.0,0.0,2.0,1.0,2.0,5.0
ENSG00000277689,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277690,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277692,6.0,3.0,9.0,3.0,0.0,0.0
ENSG00000277693,8.472000000000001,11.007,8.464,14.32,10.048,4.986000000000001
ENSG00000277694,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277695,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277701,117.151,137.542,113.51200000000001,83.214,46.936,47.571
ENSG00000277702,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277704,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277705,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277711,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277715,10.748000000000001,20.569,14.0,18.0,22.535,8.0
ENSG00000277728,9.0,9.051,4.0,9.0,8.006,3.0
ENSG00000277732,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277737,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277738,0.0,0.0,1.0,4.0,2.0,0.0
ENSG00000277743,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277744,7.0,12.0,7.015,14.0,4.0,5.0
ENSG00000277746,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277747,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277748,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277749,2.0,0.0,0.0,0.0,2.0,1.0
ENSG00000277752,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277755,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277763,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277764,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277766,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277767,29.982,28.484,44.902,32.0,20.0,18.0
ENSG00000277782,118.577,101.882,162.288,79.513,76.574,47.457
ENSG00000277790,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277795,0.0,1.0,1.0,0.0,0.0,0.0
ENSG00000277797,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277801,1.0,0.0,4.0,0.0,4.0,0.0
ENSG00000277803,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277806,8.0,8.0,6.0,1.0,2.0,5.0
ENSG00000277809,1.0,6.0,4.0,1.0,2.0,3.0
ENSG00000277825,9.622,12.85,10.361,6.035,3.013,7.446
ENSG00000277826,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277828,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277829,1.0,2.0,0.0,0.0,0.0,0.0
ENSG00000277830,0.0,0.0,0.0,0.0,0.0,0.0
